mass_Z_1,mass_Z_2,mass_H,type_1_1,px_1_1,py_1_1,pz_1_1,energy_1_1,charge_1_1,isolation_1_1,sip3d_1_1,type_1_2,px_1_2,py_1_2,pz_1_2,energy_1_2,charge_1_2,isolation_1_2,sip3d_1_2,type_2_1,px_2_1,py_2_1,pz_2_1,energy_2_1,charge_2_1,isolation_2_1,sip3d_2_1,type_2_2,px_2_2,py_2_2,pz_2_2,energy_2_2,charge_2_2,isolation_2_2,sip3d_2_2
27.90787463025532,7.064198009751802,39.802485265158516,ELECTRON,-12.017843824643272,16.42230677661142,-13.726803174549184,24.546809476008637,1.0,1.1818552017211914,1.9546379395443845,ELECTRON,-6.146916378918115,-5.257385297942494,7.606343594271984,11.103204222860901,-1.0,3.413003444671631,7.659846386181403,MUON,-2.6795484168783594,-1.989316550541863,3.05737274120481,4.5260234351268345,-1.0,5.693234443664551,1.2356272611647763,MUON,3.86945239363462,0.10493983653480422,1.3840781023375162,4.110881461349483,1.0,14.739205360412598,1.363951757368568
45.575645301215744,7.064198009751802,55.106717950508695,ELECTRON,-12.505957675101332,-12.654728882239553,21.527406435887816,27.927949590156416,-1.0,1.5312553644180298,0.8968532105511999,ELECTRON,-12.017843824643272,16.42230677661142,-13.726803174549184,24.546809476008637,1.0,1.1818552017211914,1.9546379395443845,MUON,-2.6795484168783594,-1.989316550541863,3.05737274120481,4.5260234351268345,-1.0,5.693234443664551,1.2356272611647763,MUON,3.86945239363462,0.10493983653480422,1.3840781023375162,4.110881461349483,1.0,14.739205360412598,1.363951757368568
167.0295329154856,1.1264679818060623,231.75001874750882,ELECTRON,41.771303630257414,168.12095828564173,-28.448528815806256,175.55289007486434,1.0,0.004911251366138458,0.67729183726362,ELECTRON,20.47194899922441,-37.503296372507066,16.383718990987404,45.76050898544059,-1.0,0.482404887676239,1.0996987251520463,MUON,-12.39147324946516,-25.613310966947534,-1.316760127832607,28.483752653328793,1.0,3.636953115463257,1.596766894446801,MUON,-2.5081229776182044,-6.3635645539441175,-0.5192098663303191,6.859680283246818,-1.0,15.079872131347656,6.550457997629409
104.20711817044361,0.8592046886243809,162.22867955727776,ELECTRON,88.88876537453342,11.903796563638819,155.36859037451163,179.39429159647233,-1.0,0.06342415511608124,0.7523486922896606,ELECTRON,0.4395213944992739,-44.75172125697319,31.268462623197195,54.595114152608275,1.0,0.3991045355796814,3.288139438184514,MUON,-11.649781969164119,0.936984653268858,-0.7655666880800946,11.712448613480474,1.0,3.2285218238830566,9.788472208924535,MUON,-11.386680997921816,0.11363872081782976,-0.46422808888102973,11.396706788621396,-1.0,3.396162986755371,6.167600599375331
43.730448114721824,12.464155580373891,63.37109990052158,ELECTRON,-42.8615101630501,-17.158892332700365,4.841697545342658,46.421747863076284,1.0,0.6253679394721985,8.80627546819128,ELECTRON,6.638365343165013,2.4276045420066765,13.167067154141197,14.944323861699791,-1.0,7.128056526184082,0.87858783915269,ELECTRON,1.370884204359142,4.888357147511964,-5.629404531149749,7.580603833384385,-1.0,0.19205039739608765,236.97654144742737,ELECTRON,-0.8259999269806596,-6.391724894760908,-0.6798017184343133,6.48062908875864,1.0,11.665882110595703,6.649549179382584
89.27683457009776,23.90158870542408,123.5885936936052,ELECTRON,-40.802341349506264,-11.927761411951872,-175.2219108419846,180.30479913473872,1.0,0.021787447854876518,0.7966299875959033,ELECTRON,-18.406155065315744,-16.223612388414743,2.730883803778041,24.687038493260182,-1.0,0.18987306952476501,0.49441718891101116,MUON,2.672080019962074,-5.028935931522478,-23.274514222888186,23.96107719923841,1.0,1.7654461860656738,1.409795812842415,MUON,2.3631772555140613,6.159381009978649,3.5167361213358594,7.475962420596625,-1.0,4.461535453796387,0.20299594939401275
30.796343906916256,6.551902129591971,45.478000692485494,ELECTRON,-11.368353653182975,-0.5065385365374515,28.38102216874427,30.57741757270535,-1.0,2.787182569503784,0.2806326573120206,ELECTRON,18.438927709818,-4.79373827267697,21.71694114652023,28.889436035967293,1.0,0.5289057493209839,0.8185048419202423,ELECTRON,7.848600082921701,-12.086743935728355,21.94896730930704,26.257324086329394,-1.0,1.4596773386001587,4.716246758838347,ELECTRON,7.597101970147714,-3.1904910706651277,10.788368605467268,13.575127578930813,1.0,1.736439824104309,3.02595965095656
58.82297208260512,13.353512270107064,75.52706323402106,ELECTRON,-47.74819615325527,-16.232427141178768,-75.01759035829005,90.39369883983967,-1.0,0.708216667175293,0.8920618479665194,ELECTRON,13.581198243896544,9.849116810068995,-14.1898554432355,21.972847907777506,1.0,6.1086883544921875,162.47794945227514,ELECTRON,-1.9867923361605282,-5.258280835116767,-17.403381734900954,18.288645574198945,1.0,0.4964096248149872,64.89122466447195,ELECTRON,4.041272963499248,5.326252565958202,-7.5284700798523385,10.068699782251837,-1.0,2.0091636180877686,106.44877423609222
58.82297208260512,12.014300275955685,82.2905265223958,ELECTRON,-47.74819615325527,-16.232427141178768,-75.01759035829005,90.39369883983967,-1.0,0.708216667175293,0.8920618479665194,ELECTRON,13.581198243896544,9.849116810068995,-14.1898554432355,21.972847907777506,1.0,6.1086883544921875,162.47794945227514,ELECTRON,4.041272963499248,5.326252565958202,-7.5284700798523385,10.068699782251837,-1.0,2.0091636180877686,106.44877423609222,ELECTRON,-2.978313723192051,5.594942611464182,2.7210234296637728,6.897659310527807,1.0,0.7005764842033386,160.4189774078727
18.297439583629895,12.014300275955685,62.07697036401448,ELECTRON,-47.74819615325527,-16.232427141178768,-75.01759035829005,90.39369883983967,-1.0,0.708216667175293,0.8920618479665194,ELECTRON,-1.9867923361605282,-5.258280835116767,-17.403381734900954,18.288645574198945,1.0,0.4964096248149872,64.89122466447195,ELECTRON,4.041272963499248,5.326252565958202,-7.5284700798523385,10.068699782251837,-1.0,2.0091636180877686,106.44877423609222,ELECTRON,-2.978313723192051,5.594942611464182,2.7210234296637728,6.897659310527807,1.0,0.7005764842033386,160.4189774078727
